"Method","variable","logscore"
"VB-APF","yLogScore",-0.684258022088253
"VB-APF","xLogScore",-0.806879320528844
"VB-APF","yLogScore",-0.704028516664259
"VB-APF","xLogScore",0.486556086118819
"VB-APF","yLogScore",-0.823542491080943
"VB-APF","xLogScore",-1.12550881994266
"VB-APF","yLogScore",-0.772635924812286
"VB-APF","xLogScore",0.607770029767013
"VB-APF","yLogScore",-0.604293593313581
"VB-APF","xLogScore",-2.92296870273644
"VB-APF","yLogScore",-0.660357605020126
"VB-APF","xLogScore",-0.708068197398147
"VB-APF","yLogScore",-1.27346978933179
"VB-APF","xLogScore",0.734771230653092
"VB-APF","yLogScore",-1.49699980540821
"VB-APF","xLogScore",-2.16720345610933
"VB-APF","yLogScore",-1.36547976851429
"VB-APF","xLogScore",-10.9231493821375
"VB-APF","yLogScore",-0.665283023449362
"VB-APF","xLogScore",0.438949667862141
"VB-APF","yLogScore",-0.935347832494377
"VB-APF","xLogScore",0.688713739709448
"VB-APF","yLogScore",-2.39210988032243
"VB-APF","xLogScore",0.615407632001383
"VB-APF","yLogScore",-0.77552776973136
"VB-APF","xLogScore",-0.511544497907797
"VB-APF","yLogScore",-1.33297252228
"VB-APF","xLogScore",0.763619166039314
"VB-APF","yLogScore",-0.743380542703171
"VB-APF","xLogScore",0.435125207574459
"VB-APF","yLogScore",-0.958018429445293
"VB-APF","xLogScore",-0.453953631007229
"VB-APF","yLogScore",-0.664832415369151
"VB-APF","xLogScore",0.838604077748183
"VB-APF","yLogScore",-1.07036562970416
"VB-APF","xLogScore",0.590754834840568
"VB-APF","yLogScore",-0.711526404920349
"VB-APF","xLogScore",0.536530871180469
"VB-APF","yLogScore",-0.908677741256063
"VB-APF","xLogScore",-0.0353694140033489
"VB-APF","yLogScore",-1.01781197983012
"VB-APF","xLogScore",0.415623469873308
"VB-APF","yLogScore",-0.771294529098886
"VB-APF","xLogScore",-0.314820605048692
"VB-APF","yLogScore",-2.19884677339538
"VB-APF","xLogScore",0.660072251663328
"VB-APF","yLogScore",-1.68714501166575
"VB-APF","xLogScore",-0.504732341254021
"VB-APF","yLogScore",-1.85392639407114
"VB-APF","xLogScore",0.71227230021329
"VB-APF","yLogScore",-0.761358652929145
"VB-APF","xLogScore",0.452246576939825
"VB-APF","yLogScore",-1.54129057942341
"VB-APF","xLogScore",0.470467520241693
"VB-APF","yLogScore",-1.89894896800616
"VB-APF","xLogScore",0.377374185070909
"VB-APF","yLogScore",-0.974984488606448
"VB-APF","xLogScore",-1.31993580822124
"VB-APF","yLogScore",-0.659984202612441
"VB-APF","xLogScore",0.444229627952465
"VB-APF","yLogScore",-1.02878675904133
"VB-APF","xLogScore",0.700636807497299
"VB-APF","yLogScore",-0.714967738626777
"VB-APF","xLogScore",-0.42633390122984
"VB-APF","yLogScore",-0.735545899088189
"VB-APF","xLogScore",0.0785180717745952
"VB-APF","yLogScore",-1.56388018955907
"VB-APF","xLogScore",0.961756404163214
"VB-APF","yLogScore",-1.40612908901911
"VB-APF","xLogScore",0.149688019773571
"VB-APF","yLogScore",-0.731502224509298
"VB-APF","xLogScore",0.309919687029684
"VB-APF","yLogScore",-1.21595899189244
"VB-APF","xLogScore",0.454158497528203
"VB-APF","yLogScore",-0.877076755715507
"VB-APF","xLogScore",-0.599957369618195
"VB-APF","yLogScore",-0.962538382774696
"VB-APF","xLogScore",0.313763540803698
"VB-APF","yLogScore",-2.64899118928698
"VB-APF","xLogScore",0.993956255032918
"VB-APF","yLogScore",-1.02562315167767
"VB-APF","xLogScore",0.832025867141255
"VB-APF","yLogScore",-0.660531995589788
"VB-APF","xLogScore",0.595535244147974
"VB-APF","yLogScore",-0.647920282701111
"VB-APF","xLogScore",-0.697961586926755
"VB-APF","yLogScore",-0.639182016842298
"VB-APF","xLogScore",0.510350377531905
"VB-APF","yLogScore",-2.148302048465
"VB-APF","xLogScore",-0.924527494050185
"VB-APF","yLogScore",-0.845143913010314
"VB-APF","xLogScore",0.594717688374248
"VB-APF","yLogScore",-0.746035700503149
"VB-APF","xLogScore",-3.03167867242407
"VB-APF","yLogScore",-0.683418777779326
"VB-APF","xLogScore",0.790124543003219
"VB-APF","yLogScore",-1.68346383079921
"VB-APF","xLogScore",0.0747650065148642
"VB-APF","yLogScore",-0.789951877397349
"VB-APF","xLogScore",-0.550937373553217
"VB-APF","yLogScore",-0.754849889759572
"VB-APF","xLogScore",0.844541494961182
"VB-APF","yLogScore",-2.09760556965406
"VB-APF","xLogScore",0.244983136329985
"VB-APF","yLogScore",-1.26683481958714
"VB-APF","xLogScore",0.678168632518274
"VB-APF","yLogScore",-0.850682350089595
"VB-APF","xLogScore",-2.91984999649952
"VB-APF","yLogScore",-0.782268118318686
"VB-APF","xLogScore",0.76227525349171
"VB-APF","yLogScore",-0.705670101078608
"VB-APF","xLogScore",-0.372027531110407
"VB-APF","yLogScore",-0.769433950102821
"VB-APF","xLogScore",0.556426339985337
"VB-APF","yLogScore",-1.60459046942148
"VB-APF","xLogScore",0.878377814075072
"VB-APF","yLogScore",-3.27518100848028
"VB-APF","xLogScore",0.548460205928988
"VB-APF","yLogScore",-1.05012407053714
"VB-APF","xLogScore",-0.259422880591321
"VB-APF","yLogScore",-3.23888813178024
"VB-APF","xLogScore",-0.250784665386691
"VB-APF","yLogScore",-0.792117516544706
"VB-APF","xLogScore",0.719240027501548
"VB-APF","yLogScore",-2.87131203257528
"VB-APF","xLogScore",0.423329971698042
"VB-APF","yLogScore",-0.658650120382597
"VB-APF","xLogScore",-0.947416463974271
"VB-APF","yLogScore",-0.683840475332249
"VB-APF","xLogScore",-1.65381139577251
"VB-APF","yLogScore",-1.07860075836747
"VB-APF","xLogScore",0.640570555613921
"VB-APF","yLogScore",-0.957577286604026
"VB-APF","xLogScore",-2.12030139649317
"VB-APF","yLogScore",-0.783159451149748
"VB-APF","xLogScore",0.158745720697249
"VB-APF","yLogScore",-1.01904664682995
"VB-APF","xLogScore",0.521594994571371
"VB-APF","yLogScore",-1.0566688179636
"VB-APF","xLogScore",-0.902112560835579
"VB-APF","yLogScore",-1.93987349550328
"VB-APF","xLogScore",0.301522220778107
"VB-APF","yLogScore",-0.792899785680943
"VB-APF","xLogScore",-0.29426796285001
"VB-APF","yLogScore",-0.902479331331516
"VB-APF","xLogScore",-1.1263333531393
"VB-APF","yLogScore",-2.42821017149475
"VB-APF","xLogScore",-3.55771545711245
"VB-APF","yLogScore",-0.686646781551761
"VB-APF","xLogScore",0.696205977607935
"VB-APF","yLogScore",-1.18792917385834
"VB-APF","xLogScore",0.520505249512938
"VB-APF","yLogScore",-1.55912401191764
"VB-APF","xLogScore",-0.159163878762426
"VB-APF","yLogScore",-1.9001611144534
"VB-APF","xLogScore",0.578320554525902
"VB-APF","yLogScore",-0.851874716050176
"VB-APF","xLogScore",0.0577954807861489
"VB-APF","yLogScore",-1.74847474588411
"VB-APF","xLogScore",0.508274427133776
"VB-APF","yLogScore",-1.6424030830164
"VB-APF","xLogScore",0.810276125456438
"VB-APF","yLogScore",-0.799220012047123
"VB-APF","xLogScore",0.786894411936378
"VB-APF","yLogScore",-0.658328492021224
"VB-APF","xLogScore",0.363236892884554
"VB-APF","yLogScore",-0.629482893292496
"VB-APF","xLogScore",0.481869061317102
"VB-APF","yLogScore",-0.917790721398852
"VB-APF","xLogScore",0.503542946769699
"VB-APF","yLogScore",-2.78629218347511
"VB-APF","xLogScore",0.594602377484331
"VB-APF","yLogScore",-0.773635629082721
"VB-APF","xLogScore",-0.00227965737125468
"VB-APF","yLogScore",-3.62202489232359
"VB-APF","xLogScore",0.462143674211746
"VB-APF","yLogScore",-1.61384733446705
"VB-APF","xLogScore",0.0856362499780055
"VB-APF","yLogScore",-0.990239320260563
"VB-APF","xLogScore",0.397123316323094
"VB-APF","yLogScore",-0.977027104473137
"VB-APF","xLogScore",0.63313405568758
"VB-APF","yLogScore",-0.655972220874661
"VB-APF","xLogScore",0.458498830645589
"VB-APF","yLogScore",-0.727540408090795
"VB-APF","xLogScore",-0.585257207512393
"VB-APF","yLogScore",-1.44084395934892
"VB-APF","xLogScore",0.186552253237164
"VB-APF","yLogScore",-0.686863123512889
"VB-APF","xLogScore",-2.20452579285093
"VB-APF","yLogScore",-4.36855851092576
"VB-APF","xLogScore",0.220609050820536
"VB-APF","yLogScore",-0.700920489457855
"VB-APF","xLogScore",0.706733423129139
"VB-APF","yLogScore",-0.875220341948387
"VB-APF","xLogScore",-3.52207916448338
"VB-APF","yLogScore",-0.828229825544396
"VB-APF","xLogScore",0.0818936408227071
"VB-APF","yLogScore",-1.73455315062943
"VB-APF","xLogScore",0.350099617315593
"VB-APF","yLogScore",-0.770257814370567
"VB-APF","xLogScore",-1.22678511465327
"VB-APF","yLogScore",-0.699841460124824
"VB-APF","xLogScore",0.201384653900033
"VB-APF","yLogScore",-2.55858288746267
"VB-APF","xLogScore",0.287423796126067
"VB-APF","yLogScore",-2.43847535702048
"VB-APF","xLogScore",-0.735109978004909
"VB-APF","yLogScore",-0.931903758097884
"VB-APF","xLogScore",-0.766164410676349
"VB-APF","yLogScore",-0.764424939786568
"VB-APF","xLogScore",0.694716219907798
"VB-APF","yLogScore",-0.663781943426928
"VB-APF","xLogScore",-3.19876926004103
"VB-APF","yLogScore",-0.958325037342726
"VB-APF","xLogScore",-0.425666687335553
"VB-APF","yLogScore",-0.626880980539004
"VB-APF","xLogScore",-0.431456068450436
"VB-APF","yLogScore",-2.46692026755002
"VB-APF","xLogScore",0.418173885287547
"VB-APF","yLogScore",-0.697502686565259
"VB-APF","xLogScore",0.624526205340472
"VB-APF","yLogScore",-0.997339584053217
"VB-APF","xLogScore",-0.142169121744384
"VB-APF","yLogScore",-0.872029091094305
"VB-APF","xLogScore",0.819361384085678
"VB-APF","yLogScore",-1.18466646988479
"VB-APF","xLogScore",0.127145535664788
"VB-APF","yLogScore",-1.48824352654255
"VB-APF","xLogScore",0.0359263830361221
"VB-APF","yLogScore",-1.0967417009426
"VB-APF","xLogScore",0.476486511944676
"VB-APF","yLogScore",-2.27666453688793
"VB-APF","xLogScore",-0.44856239866354
"VB-APF","yLogScore",-0.697608761289873
"VB-APF","xLogScore",0.564407796700052
"VB-APF","yLogScore",-0.606408582693962
"VB-APF","xLogScore",0.483533753851112
"VB-APF","yLogScore",-0.647606908485528
"VB-APF","xLogScore",0.411329571948851
"VB-APF","yLogScore",-0.688866766044925
"VB-APF","xLogScore",-3.63994152437722
"VB-APF","yLogScore",-0.676185693177572
"VB-APF","xLogScore",-1.28830282591283
"VB-APF","yLogScore",-0.654994906363407
"VB-APF","xLogScore",0.612398279620789
"VB-APF","yLogScore",-0.734454043894136
"VB-APF","xLogScore",0.628957933554886
"VB-APF","yLogScore",-0.957297994417561
"VB-APF","xLogScore",0.643804553241251
"VB-APF","yLogScore",-0.82331397772496
"VB-APF","xLogScore",0.833175408784081
"VB-APF","yLogScore",-0.651188855237042
"VB-APF","xLogScore",0.628598944506828
"VB-APF","yLogScore",-1.60721202963403
"VB-APF","xLogScore",-0.0852600043901313
"VB-APF","yLogScore",-0.764993474235958
"VB-APF","xLogScore",-1.81078486509006
"VB-APF","yLogScore",-1.29484219604362
"VB-APF","xLogScore",0.675918173648209
"VB-APF","yLogScore",-3.29448714892298
"VB-APF","xLogScore",0.135323029350982
"VB-APF","yLogScore",-1.43779474845585
"VB-APF","xLogScore",0.572977723284081
"VB-APF","yLogScore",-0.713658217722182
"VB-APF","xLogScore",-0.0328051778949292
"VB-APF","yLogScore",-1.77203490894354
"VB-APF","xLogScore",0.339501067721869
"VB-APF","yLogScore",-0.642761829721499
"VB-APF","xLogScore",-0.111506613758638
"VB-APF","yLogScore",-1.36568011910006
"VB-APF","xLogScore",0.511091210905402
"VB-APF","yLogScore",-1.00514641275206
"VB-APF","xLogScore",0.376619326745554
"VB-APF","yLogScore",-0.705391821546965
"VB-APF","xLogScore",-0.982768266617091
"VB-APF","yLogScore",-3.25123171040001
"VB-APF","xLogScore",0.766055213866867
"VB-APF","yLogScore",-1.15477334342262
"VB-APF","xLogScore",-0.416248274262893
"VB-APF","yLogScore",-2.05700751410715
"VB-APF","xLogScore",-1.94156392289449
"VB-APF","yLogScore",-2.2988315342975
"VB-APF","xLogScore",0.612358366541508
"VB-APF","yLogScore",-0.896230380490202
"VB-APF","xLogScore",0.509998542620164
"VB-APF","yLogScore",-3.95851443618672
"VB-APF","xLogScore",-0.861318768763943
"VB-APF","yLogScore",-1.82700105106977
"VB-APF","xLogScore",-1.02961882158232
"VB-APF","yLogScore",-0.743065900015741
"VB-APF","xLogScore",-0.469216260255136
"VB-APF","yLogScore",-0.916724510371149
"VB-APF","xLogScore",-1.32441914145411
"VB-APF","yLogScore",-0.755716349731731
"VB-APF","xLogScore",-0.0116187323075454
"VB-APF","yLogScore",-1.86538245371421
"VB-APF","xLogScore",-0.0771727764394032
"VB-APF","yLogScore",-0.725378135729468
"VB-APF","xLogScore",0.816909282612061
"VB-APF","yLogScore",-1.32535261310724
"VB-APF","xLogScore",0.35368559508928
"VB-APF","yLogScore",-1.62419919511923
"VB-APF","xLogScore",0.711498048924007
"VB-APF","yLogScore",-0.956871356310824
"VB-APF","xLogScore",-3.1304128017265
"VB-APF","yLogScore",-1.31790172766131
"VB-APF","xLogScore",0.516329336169342
"VB-APF","yLogScore",-0.64881631735209
"VB-APF","xLogScore",0.662578945595629
"VB-APF","yLogScore",-0.837872900643371
"VB-APF","xLogScore",0.398910164031241
"VB-APF","yLogScore",-0.771347322409862
"VB-APF","xLogScore",0.527307371558501
"VB-APF","yLogScore",-1.11488014904931
"VB-APF","xLogScore",0.0768328978766133
"VB-APF","yLogScore",-0.728780053840397
"VB-APF","xLogScore",0.209276192804124
"VB-APF","yLogScore",-1.12694731204413
"VB-APF","xLogScore",0.506668898090761
"VB-APF","yLogScore",-1.00571852261885
"VB-APF","xLogScore",0.211287419980478
"VB-APF","yLogScore",-0.839121186948745
"VB-APF","xLogScore",0.00699924646106043
"VB-APF","yLogScore",-0.670976936336104
"VB-APF","xLogScore",0.861853577902202
"VB-APF","yLogScore",-3.89550263310246
"VB-APF","xLogScore",-0.891563497366583
"VB-APF","yLogScore",-0.662103637619872
"VB-APF","xLogScore",0.489119764212672
"VB-APF","yLogScore",-0.7962361860599
"VB-APF","xLogScore",-0.416251066103741
"VB-APF","yLogScore",-1.2641845373647
"VB-APF","xLogScore",-0.181431991774716
"VB-APF","yLogScore",-0.782929750304073
"VB-APF","xLogScore",0.383936116073935
"VB-APF","yLogScore",-0.826396176547332
"VB-APF","xLogScore",0.191341352561141
"VB-APF","yLogScore",-1.16058271191656
"VB-APF","xLogScore",0.486229734054993
"VB-APF","yLogScore",-0.945185704436938
"VB-APF","xLogScore",0.106375382219844
"VB-APF","yLogScore",-0.857704257369752
"VB-APF","xLogScore",0.206302389473416
"VB-APF","yLogScore",-2.20838600251237
"VB-APF","xLogScore",0.343755641635005
"VB-APF","yLogScore",-3.94169632623236
"VB-APF","xLogScore",0.679184876569687
"VB-APF","yLogScore",-0.956219385792233
"VB-APF","xLogScore",0.629387568373882
"VB-APF","yLogScore",-0.821021569081402
"VB-APF","xLogScore",-0.560317384118323
"VB-APF","yLogScore",-0.647103903768751
"VB-APF","xLogScore",0.544135546242042
"VB-APF","yLogScore",-3.34503707693578
"VB-APF","xLogScore",0.687407175569619
"VB-APF","yLogScore",-1.02365679014271
"VB-APF","xLogScore",0.0476843333712835
"VB-APF","yLogScore",-1.2226411035533
"VB-APF","xLogScore",0.728139779701149
"VB-APF","yLogScore",-0.623691291325776
"VB-APF","xLogScore",-2.28662958018155
"VB-APF","yLogScore",-1.84439372937654
"VB-APF","xLogScore",0.625402139044844
"VB-APF","yLogScore",-0.738050681831002
"VB-APF","xLogScore",-0.260261916448648
"VB-APF","yLogScore",-0.669634154752675
"VB-APF","xLogScore",-0.495236354559463
"VB-APF","yLogScore",-1.18058314038429
"VB-APF","xLogScore",-0.274500243534411
"VB-APF","yLogScore",-1.17046562402856
"VB-APF","xLogScore",0.415167550730774
"VB-APF","yLogScore",-1.68240206851884
"VB-APF","xLogScore",0.578959530834587
"VB-APF","yLogScore",-1.65089830653971
"VB-APF","xLogScore",-0.400308469193987
"VB-APF","yLogScore",-1.62694002541823
"VB-APF","xLogScore",-0.631088002247858
"VB-APF","yLogScore",-2.40182936984855
"VB-APF","xLogScore",-2.18216161625405
"VB-APF","yLogScore",-0.701380606281186
"VB-APF","xLogScore",0.613243631558839
"VB-APF","yLogScore",-0.800050177080616
"VB-APF","xLogScore",-1.26764638040336
"VB-APF","yLogScore",-0.645379467203225
"VB-APF","xLogScore",0.701269277804191
"VB-APF","yLogScore",-0.948399881790452
"VB-APF","xLogScore",-0.147905439841714
"VB-APF","yLogScore",-1.16303961680085
"VB-APF","xLogScore",1.21137606496593
"VB-APF","yLogScore",-1.13111225049862
"VB-APF","xLogScore",-2.46503517564437
"VB-APF","yLogScore",-1.33828263898292
"VB-APF","xLogScore",0.79293116891749
"VB-APF","yLogScore",-0.715800667383927
"VB-APF","xLogScore",0.702889462782083
"VB-APF","yLogScore",-0.839756583265349
"VB-APF","xLogScore",-0.289994308099339
"VB-APF","yLogScore",-2.2830311301322
"VB-APF","xLogScore",0.641012524331113
"VB-APF","yLogScore",-0.958198415292326
"VB-APF","xLogScore",0.855715784499302
"VB-APF","yLogScore",-0.773933475710497
"VB-APF","xLogScore",0.194885505603289
"VB-APF","yLogScore",-1.40383087859763
"VB-APF","xLogScore",-1.37979550082676
"VB-APF","yLogScore",-1.0078861768425
"VB-APF","xLogScore",0.659803587775278
"VB-APF","yLogScore",-0.843331192094789
"VB-APF","xLogScore",-1.70343943384243
"VB-APF","yLogScore",-0.795465861827278
"VB-APF","xLogScore",0.196157392647131
"VB-APF","yLogScore",-0.913204164888914
"VB-APF","xLogScore",0.679378210060204
"VB-APF","yLogScore",-0.858622615115492
"VB-APF","xLogScore",0.557337557810423
"VB-APF","yLogScore",-1.61176818459263
"VB-APF","xLogScore",0.14203513993915
"VB-APF","yLogScore",-0.953664947685551
"VB-APF","xLogScore",0.463298149786659
"VB-APF","yLogScore",-0.743181919981841
"VB-APF","xLogScore",0.425019944934763
"VB-APF","yLogScore",-0.817894181975376
"VB-APF","xLogScore",-0.825860749293178
"VB-APF","yLogScore",-0.902795745942233
"VB-APF","xLogScore",0.643859615520917
"VB-APF","yLogScore",-1.88790783595353
"VB-APF","xLogScore",0.454444309410672
"VB-APF","yLogScore",-1.0846337010313
"VB-APF","xLogScore",0.397524954249356
"VB-APF","yLogScore",-1.60391784827626
"VB-APF","xLogScore",0.462883803152038
"VB-APF","yLogScore",-0.976740049461149
"VB-APF","xLogScore",0.60489348894236
"VB-APF","yLogScore",-2.43184596560846
"VB-APF","xLogScore",0.373670656584552
"VB-APF","yLogScore",-0.848604763680399
"VB-APF","xLogScore",0.340776300469647
"VB-APF","yLogScore",-0.782011670955643
"VB-APF","xLogScore",-5.49848850830405
"VB-APF","yLogScore",-0.92663948300162
"VB-APF","xLogScore",0.516494784222312
"VB-APF","yLogScore",-0.778349856558963
"VB-APF","xLogScore",0.561159798260823
"VB-APF","yLogScore",-1.74086832827101
"VB-APF","xLogScore",0.823884827377916
"VB-APF","yLogScore",-0.732596990058728
"VB-APF","xLogScore",-1.41508495067915
"VB-APF","yLogScore",-0.613960454005357
"VB-APF","xLogScore",0.381211869096086
"VB-APF","yLogScore",-0.753447195181931
"VB-APF","xLogScore",-1.20499776956242
"VB-APF","yLogScore",-0.676134447941511
"VB-APF","xLogScore",0.309649144245066
"VB-APF","yLogScore",-0.867743719368754
"VB-APF","xLogScore",0.619448317238884
"VB-APF","yLogScore",-0.980574238019828
"VB-APF","xLogScore",-2.20126532650728
"VB-APF","yLogScore",-0.751772067501273
"VB-APF","xLogScore",-0.516259458787194
"VB-APF","yLogScore",-0.76625329563713
"VB-APF","xLogScore",0.734598676419042
"VB-APF","yLogScore",-0.722070832760316
"VB-APF","xLogScore",0.765455887563441
"VB-APF","yLogScore",-2.05861715006156
"VB-APF","xLogScore",-0.436899958460697
"VB-APF","yLogScore",-1.54102040437928
"VB-APF","xLogScore",0.532507061185358
"VB-APF","yLogScore",-0.839209889282589
"VB-APF","xLogScore",0.616391039660492
"VB-APF","yLogScore",-0.663997237778158
"VB-APF","xLogScore",0.842416194333114
"VB-APF","yLogScore",-0.945926099283503
"VB-APF","xLogScore",0.734661424326745
"VB-APF","yLogScore",-0.743483820132904
"VB-APF","xLogScore",0.380741509140451
"VB-APF","yLogScore",-1.2331706466523
"VB-APF","xLogScore",0.377520510632201
"VB-APF","yLogScore",-0.758113158789373
"VB-APF","xLogScore",0.4410388518808
"VB-APF","yLogScore",-0.681945713568894
"VB-APF","xLogScore",-0.635167489231781
"VB-APF","yLogScore",-0.848508322533714
"VB-APF","xLogScore",0.593882821099827
"VB-APF","yLogScore",-0.657122979527956
"VB-APF","xLogScore",-1.69470042910337
"VB-APF","yLogScore",-1.65007512242828
"VB-APF","xLogScore",0.563676409459108
"VB-APF","yLogScore",-0.900505684994514
"VB-APF","xLogScore",0.66812005105349
"VB-APF","yLogScore",-1.08816034050372
"VB-APF","xLogScore",0.087782452111058
"VB-APF","yLogScore",-1.64285143920063
"VB-APF","xLogScore",0.771224000389888
"VB-APF","yLogScore",-0.722198624193705
"VB-APF","xLogScore",-0.218903148406313
"VB-APF","yLogScore",-0.637634256042493
"VB-APF","xLogScore",-1.70451925375644
"VB-APF","yLogScore",-0.758192972767716
"VB-APF","xLogScore",-0.344255455726324
"VB-APF","yLogScore",-0.805930316799715
"VB-APF","xLogScore",0.301710953228345
"VB-APF","yLogScore",-0.965860801382992
"VB-APF","xLogScore",-0.758744131596401
"VB-APF","yLogScore",-0.687506794584978
"VB-APF","xLogScore",-0.176292158959318
"VB-APF","yLogScore",-0.883895477716465
"VB-APF","xLogScore",0.487910687631045
"VB-APF","yLogScore",-0.738576459414351
"VB-APF","xLogScore",0.000897448636289377
"VB-APF","yLogScore",-0.870135927018728
"VB-APF","xLogScore",0.507837652321017
"VB-APF","yLogScore",-0.661307313510566
"VB-APF","xLogScore",-0.884240146631555
"VB-APF","yLogScore",-0.930433117705243
"VB-APF","xLogScore",0.417511971735919
"VB-APF","yLogScore",-0.712327194428232
"VB-APF","xLogScore",0.77330333525161
"VB-APF","yLogScore",-0.784540549920666
"VB-APF","xLogScore",-1.5751398181849
"VB-APF","yLogScore",-0.675564875733187
"VB-APF","xLogScore",0.62193426478365
"VB-APF","yLogScore",-0.906168599646582
"VB-APF","xLogScore",0.516520332513915
"VB-APF","yLogScore",-2.6019275255082
"VB-APF","xLogScore",0.773519195997948
"VB-APF","yLogScore",-0.717927281476944
"VB-APF","xLogScore",0.823378829381201
"VB-APF","yLogScore",-1.38296273114506
"VB-APF","xLogScore",0.248061964596419
"VB-APF","yLogScore",-0.829097512398666
"VB-APF","xLogScore",0.563645290406785
"VB-APF","yLogScore",-3.25346349928576
"VB-APF","xLogScore",0.281869772091507
"VB-APF","yLogScore",-0.738315938975329
"VB-APF","xLogScore",-3.65394673797988
"VB-APF","yLogScore",-0.728355536887722
"VB-APF","xLogScore",0.927297324660125
"VB-APF","yLogScore",-0.671500487095581
"VB-APF","xLogScore",0.130610698926149
"VB-APF","yLogScore",-1.15778519486371
"VB-APF","xLogScore",0.481089463112018
"VB-APF","yLogScore",-0.770771538688649
"VB-APF","xLogScore",0.432036948155294
"VB-APF","yLogScore",-0.76760061856817
"VB-APF","xLogScore",0.704074853908178
"VB-APF","yLogScore",-3.40420346334328
"VB-APF","xLogScore",0.038573851764049
"VB-APF","yLogScore",-1.20541899116271
"VB-APF","xLogScore",-0.757136091512149
"VB-APF","yLogScore",-1.95990644646447
"VB-APF","xLogScore",0.512629663594233
"VB-APF","yLogScore",-0.68133817569371
"VB-APF","xLogScore",0.596029687872068
"VB-APF","yLogScore",-0.610809668049054
"VB-APF","xLogScore",0.373959149443444
"VB-APF","yLogScore",-0.930585147892963
"VB-APF","xLogScore",0.1792932324925
"VB-APF","yLogScore",-0.802809690589999
"VB-APF","xLogScore",0.348432382731517
"VB-APF","yLogScore",-0.703002080399671
"VB-APF","xLogScore",0.448901331541341
"VB-APF","yLogScore",-0.849014417105575
"VB-APF","xLogScore",0.47841187109955
"VB-APF","yLogScore",-0.861115671629094
"VB-APF","xLogScore",-3.54866872733437
"VB-APF","yLogScore",-0.859458837077627
"VB-APF","xLogScore",0.374176488001121
"VB-APF","yLogScore",-0.805184831875923
"VB-APF","xLogScore",0.71639078098579
"VB-APF","yLogScore",-0.86694979494244
"VB-APF","xLogScore",0.873861062600163
"VB-APF","yLogScore",-1.05117576312001
"VB-APF","xLogScore",-0.54165397581651
"VB-APF","yLogScore",-0.708011647690199
"VB-APF","xLogScore",0.217742484153408
"VB-APF","yLogScore",-1.18356507231204
"VB-APF","xLogScore",0.500622291312162
"VB-APF","yLogScore",-0.884601510403473
"VB-APF","xLogScore",-2.74350345229064
"VB-APF","yLogScore",-0.691771982993841
"VB-APF","xLogScore",-1.04307764146522
"VB-APF","yLogScore",-0.705139778365584
"VB-APF","xLogScore",0.446572692096622
"VB-APF","yLogScore",-0.715372600635186
"VB-APF","xLogScore",0.722821018261474
"VB-APF","yLogScore",-0.648955593685769
"VB-APF","xLogScore",-0.0125553142412058
"VB-APF","yLogScore",-1.52331283731714
"VB-APF","xLogScore",0.561588780612133
"VB-APF","yLogScore",-0.657628174301148
"VB-APF","xLogScore",0.904267756330222
"VB-APF","yLogScore",-0.866301841057732
"VB-APF","xLogScore",0.511243327461083
"VB-APF","yLogScore",-0.746139308790097
"VB-APF","xLogScore",0.0601975707705988
"VB-APF","yLogScore",-1.50554919494011
"VB-APF","xLogScore",0.353369646920813
"VB-APF","yLogScore",-2.08926258104518
"VB-APF","xLogScore",0.477126352722313
"VB-APF","yLogScore",-0.71272094030658
"VB-APF","xLogScore",0.453187246410537
"VB-APF","yLogScore",-0.711683911406112
"VB-APF","xLogScore",0.849562990249168
"VB-APF","yLogScore",-1.8432339248616
"VB-APF","xLogScore",-0.757772353003216
"VB-APF","yLogScore",-0.998636470756963
"VB-APF","xLogScore",-0.0933200939969381
"VB-APF","yLogScore",-1.12141110815235
"VB-APF","xLogScore",-0.100010426680422
"VB-APF","yLogScore",-2.23862754099448
"VB-APF","xLogScore",0.746083238131832
"VB-APF","yLogScore",-0.890727947810427
"VB-APF","xLogScore",0.672179877506169
"VB-APF","yLogScore",-1.15219395023361
"VB-APF","xLogScore",0.593947799153604
"VB-APF","yLogScore",-0.721725480254441
"VB-APF","xLogScore",0.769187565458274
"VB-APF","yLogScore",-0.731992290704417
"VB-APF","xLogScore",-1.45248947337966
"VB-APF","yLogScore",-0.680954472570978
"VB-APF","xLogScore",0.630801254012801
"VB-APF","yLogScore",-0.665682043273599
"VB-APF","xLogScore",0.50208794155674
"VB-APF","yLogScore",-0.629181729669926
"VB-APF","xLogScore",-2.74603213773833
"VB-APF","yLogScore",-1.76592201846496
"VB-APF","xLogScore",-0.223295080852261
"VB-APF","yLogScore",-0.825769693843255
"VB-APF","xLogScore",-0.0387911135655872
"VB-APF","yLogScore",-2.12784610369306
"VB-APF","xLogScore",-0.0778991830403903
"VB-APF","yLogScore",-2.42094451809374
"VB-APF","xLogScore",0.795557796864456
"VB-APF","yLogScore",-2.5732165140884
"VB-APF","xLogScore",0.773994549311855
"VB-APF","yLogScore",-2.0375303606046
"VB-APF","xLogScore",-2.43469263451651
"VB-APF","yLogScore",-1.18047352110181
"VB-APF","xLogScore",-0.350317334289916
"VB-APF","yLogScore",-0.669284790837401
"VB-APF","xLogScore",0.854255461636023
"VB-APF","yLogScore",-0.70512376995807
"VB-APF","xLogScore",-0.670727253448815
