"logscore","variable","method","prior","S","h","id"
-2.88247581281498,"a","VB-Offline","None",160,8,1065
-2.20503689396252,"d","VB-Offline","None",160,8,1065
-1.36786727616599,"a","VB-Stream","None",160,8,1065
-1.0136810980102,"d","VB-Stream","None",160,8,1065
-0.918948579114996,"a","MCMC","None",160,8,1065
-1.08558274897265,"d","MCMC","None",160,8,1065
-2.89832234349618,"a","VB-Offline","None",160,9,1065
-2.28205046300102,"d","VB-Offline","None",160,9,1065
-1.36388207151945,"a","VB-Stream","None",160,9,1065
-1.01927841179785,"d","VB-Stream","None",160,9,1065
-0.919065498024296,"a","MCMC","None",160,9,1065
-1.12391967838096,"d","MCMC","None",160,9,1065
-2.85443849091362,"a","VB-Offline","None",160,10,1065
-2.24355829121847,"d","VB-Offline","None",160,10,1065
-1.37538912035593,"a","VB-Stream","None",160,10,1065
-1.01776107398827,"d","VB-Stream","None",160,10,1065
-0.918948771166327,"a","MCMC","None",160,10,1065
-1.12616318868953,"d","MCMC","None",160,10,1065
-2.92116802817179,"a","VB-Offline","None",160,11,1065
-2.30130268927784,"d","VB-Offline","None",160,11,1065
-1.37420133667161,"a","VB-Stream","None",160,11,1065
-1.01967295323244,"d","VB-Stream","None",160,11,1065
-0.920451233040214,"a","MCMC","None",160,11,1065
-1.1430851217007,"d","MCMC","None",160,11,1065
-2.89483405844732,"a","VB-Offline","None",160,12,1065
-2.26477159066658,"d","VB-Offline","None",160,12,1065
-1.39252915310606,"a","VB-Stream","None",160,12,1065
-1.0213024652568,"d","VB-Stream","None",160,12,1065
-0.919236544275723,"a","MCMC","None",160,12,1065
-1.14006061915862,"d","MCMC","None",160,12,1065
-2.92462739349889,"a","VB-Offline","None",160,13,1065
-2.26849647968465,"d","VB-Offline","None",160,13,1065
-1.38566612633351,"a","VB-Stream","None",160,13,1065
-1.0160424633627,"d","VB-Stream","None",160,13,1065
-0.924325028879505,"a","MCMC","None",160,13,1065
-1.0345865995158,"d","MCMC","None",160,13,1065
-2.95362522631128,"a","VB-Offline","None",160,14,1065
-2.45890233469847,"d","VB-Offline","None",160,14,1065
-1.40320623922746,"a","VB-Stream","None",160,14,1065
-1.0677906158899,"d","VB-Stream","None",160,14,1065
-0.923410305854021,"a","MCMC","None",160,14,1065
-2.60484479144252,"d","MCMC","None",160,14,1065
-3.14702606293885,"a","VB-Offline","None",160,15,1065
-2.32838740253881,"d","VB-Offline","None",160,15,1065
-1.43993136969314,"a","VB-Stream","None",160,15,1065
-1.02581369692383,"d","VB-Stream","None",160,15,1065
-1.03001919038656,"a","MCMC","None",160,15,1065
-1.23083404581176,"d","MCMC","None",160,15,1065
-3.86808826512127,"a","VB-Offline","None",160,16,1065
-3.38601292784106,"d","VB-Offline","None",160,16,1065
-1.74291557885194,"a","VB-Stream","None",160,16,1065
-1.21451602825092,"d","VB-Stream","None",160,16,1065
-1.57309791919768,"a","MCMC","None",160,16,1065
-10.3830821719733,"d","MCMC","None",160,16,1065
-3.17481862224888,"a","VB-Offline","None",160,17,1065
-4.46809506581538,"d","VB-Offline","None",160,17,1065
-1.46697091368908,"a","VB-Stream","None",160,17,1065
-1.76809644235416,"d","VB-Stream","None",160,17,1065
-1.05980156723038,"a","MCMC","None",160,17,1065
-35.7312605967642,"d","MCMC","None",160,17,1065
-2.94900213156371,"a","VB-Offline","None",160,18,1065
-6.77770063982464,"d","VB-Offline","None",160,18,1065
-1.40323494710897,"a","VB-Stream","None",160,18,1065
-2.52321983368242,"d","VB-Stream","None",160,18,1065
-0.926586784379654,"a","MCMC","None",160,18,1065
-75.9557172339847,"d","MCMC","None",160,18,1065
-3.21295957662799,"a","VB-Offline","None",160,19,1065
-6.20933921424465,"d","VB-Offline","None",160,19,1065
-1.4752377160393,"a","VB-Stream","None",160,19,1065
-3.160113811789,"d","VB-Stream","None",160,19,1065
-1.07051251087783,"a","MCMC","None",160,19,1065
-118.636530093965,"d","MCMC","None",160,19,1065
-3.32164349177822,"a","VB-Offline","None",160,20,1065
-7.28844949187191,"d","VB-Offline","None",160,20,1065
-1.53526087414174,"a","VB-Stream","None",160,20,1065
-2.79625662249943,"d","VB-Stream","None",160,20,1065
-1.14300420706326,"a","MCMC","None",160,20,1065
-92.6229922338976,"d","MCMC","None",160,20,1065
-4.03850255185476,"a","VB-Offline","None",160,21,1065
-5.63534373349246,"d","VB-Offline","None",160,21,1065
-1.8098415873204,"a","VB-Stream","None",160,21,1065
-2.71707772172735,"d","VB-Stream","None",160,21,1065
-1.84447456771739,"a","MCMC","None",160,21,1065
-87.6467278478965,"d","MCMC","None",160,21,1065
-3.55117609150266,"a","VB-Offline","None",160,22,1065
-7.07795289334477,"d","VB-Offline","None",160,22,1065
-1.59557034404316,"a","VB-Stream","None",160,22,1065
-2.67513928464412,"d","VB-Stream","None",160,22,1065
-1.26151974790064,"a","MCMC","None",160,22,1065
-85.3855098974419,"d","MCMC","None",160,22,1065
-2.96223143025614,"a","VB-Offline","None",160,23,1065
-5.66461872178753,"d","VB-Offline","None",160,23,1065
-1.41733004540555,"a","VB-Stream","None",160,23,1065
-2.69956187159218,"d","VB-Stream","None",160,23,1065
-0.924330376285745,"a","MCMC","None",160,23,1065
-86.4679854143052,"d","MCMC","None",160,23,1065
-3.90913203822428,"a","VB-Offline","None",160,24,1065
-6.86470059039285,"d","VB-Offline","None",160,24,1065
-1.69268722383885,"a","VB-Stream","None",160,24,1065
-2.5729229458187,"d","VB-Stream","None",160,24,1065
-1.62996694993677,"a","MCMC","None",160,24,1065
-78.489726497878,"d","MCMC","None",160,24,1065
-5.69178202445469,"a","VB-Offline","None",160,25,1065
-5.2368892073176,"d","VB-Offline","None",160,25,1065
-3.5067642069055,"a","VB-Stream","None",160,25,1065
-2.24855514559551,"d","VB-Stream","None",160,25,1065
-7.69345994496911,"a","MCMC","None",160,25,1065
-60.3247624760975,"d","MCMC","None",160,25,1065
-5.066054132094,"a","VB-Offline","None",160,26,1065
-6.54681525456699,"d","VB-Offline","None",160,26,1065
-2.59846915416127,"a","VB-Stream","None",160,26,1065
-2.40910172449942,"d","VB-Stream","None",160,26,1065
-4.34302916510677,"a","MCMC","None",160,26,1065
-68.9114820714494,"d","MCMC","None",160,26,1065
-5.66853517180425,"a","VB-Offline","None",160,27,1065
-5.93791735558053,"d","VB-Offline","None",160,27,1065
-2.99025895980847,"a","VB-Stream","None",160,27,1065
-3.0964234621889,"d","VB-Stream","None",160,27,1065
-5.30601426445837,"a","MCMC","None",160,27,1065
-112.748701685399,"d","MCMC","None",160,27,1065
-5.78646136384434,"a","VB-Offline","None",160,28,1065
-5.30636527658441,"d","VB-Offline","None",160,28,1065
-2.92258699569824,"a","VB-Stream","None",160,28,1065
-1.83825004235604,"d","VB-Stream","None",160,28,1065
-5.47724719560391,"a","MCMC","None",160,28,1065
-38.548723219976,"d","MCMC","None",160,28,1065
-4.03265743249382,"a","VB-Offline","None",160,29,1065
-2.38437268913827,"d","VB-Offline","None",160,29,1065
-1.73896488437934,"a","VB-Stream","None",160,29,1065
-1.046855945042,"d","VB-Stream","None",160,29,1065
-1.64250346421248,"a","MCMC","None",160,29,1065
-1.72358657800252,"d","MCMC","None",160,29,1065
-5.49891414616544,"a","VB-Offline","None",160,30,1065
-3.44106314699882,"d","VB-Offline","None",160,30,1065
-2.74545169623314,"a","VB-Stream","None",160,30,1065
-1.31970852068333,"d","VB-Stream","None",160,30,1065
-4.26937562723952,"a","MCMC","None",160,30,1065
-8.82926714440484,"d","MCMC","None",160,30,1065
-3.06921935877348,"a","VB-Offline","Single Hierarchy",160,1,1065
-1.02469131166059,"d","VB-Offline","Single Hierarchy",160,1,1065
-2.20835421731181,"a","VB-Stream","Single Hierarchy",160,1,1065
-0.950976568117772,"d","VB-Stream","Single Hierarchy",160,1,1065
-3.10958259981529,"a","MCMC","Single Hierarchy",160,1,1065
-1.32366582941872,"d","MCMC","Single Hierarchy",160,1,1065
-2.68566558801714,"a","VB-Offline","Single Hierarchy",160,2,1065
-1.54803275863342,"d","VB-Offline","Single Hierarchy",160,2,1065
-1.34968676672746,"a","VB-Stream","Single Hierarchy",160,2,1065
-1.03307751186834,"d","VB-Stream","Single Hierarchy",160,2,1065
-3.00708211824346,"a","MCMC","Single Hierarchy",160,2,1065
-4.78128629305918,"d","MCMC","Single Hierarchy",160,2,1065
-3.76104220188834,"a","VB-Offline","Single Hierarchy",160,3,1065
-1.90132138996318,"d","VB-Offline","Single Hierarchy",160,3,1065
-2.18792771553901,"a","VB-Stream","Single Hierarchy",160,3,1065
-1.11836591262315,"d","VB-Stream","Single Hierarchy",160,3,1065
-4.58220592257853,"a","MCMC","Single Hierarchy",160,3,1065
-6.78774770584552,"d","MCMC","Single Hierarchy",160,3,1065
-1.5662867885007,"a","VB-Offline","Single Hierarchy",160,4,1065
-1.24421819155162,"d","VB-Offline","Single Hierarchy",160,4,1065
-1.28697963745571,"a","VB-Stream","Single Hierarchy",160,4,1065
-1.06838597397496,"d","VB-Stream","Single Hierarchy",160,4,1065
-1.61934219505594,"a","MCMC","Single Hierarchy",160,4,1065
-1.29442348458578,"d","MCMC","Single Hierarchy",160,4,1065
-0.971667938537154,"a","VB-Offline","Single Hierarchy",160,5,1065
-1.3066647851825,"d","VB-Offline","Single Hierarchy",160,5,1065
-1.40425777037283,"a","VB-Stream","Single Hierarchy",160,5,1065
-1.09376865768706,"d","VB-Stream","Single Hierarchy",160,5,1065
-0.934806524387941,"a","MCMC","Single Hierarchy",160,5,1065
-1.08979027803737,"d","MCMC","Single Hierarchy",160,5,1065
-1.06376057016978,"a","VB-Offline","Single Hierarchy",160,6,1065
-1.2966969060011,"d","VB-Offline","Single Hierarchy",160,6,1065
-1.53084688226014,"a","VB-Stream","Single Hierarchy",160,6,1065
-1.11204411751257,"d","VB-Stream","Single Hierarchy",160,6,1065
-0.955689443560736,"a","MCMC","Single Hierarchy",160,6,1065
-1.07447038593989,"d","MCMC","Single Hierarchy",160,6,1065
-0.987339995627098,"a","VB-Offline","Single Hierarchy",160,7,1065
-1.32589098478233,"d","VB-Offline","Single Hierarchy",160,7,1065
-1.45802760716475,"a","VB-Stream","Single Hierarchy",160,7,1065
-1.12845529397382,"d","VB-Stream","Single Hierarchy",160,7,1065
-0.925624354760627,"a","MCMC","Single Hierarchy",160,7,1065
-1.08337662536462,"d","MCMC","Single Hierarchy",160,7,1065
-0.959100633863795,"a","VB-Offline","Single Hierarchy",160,8,1065
-1.32832344339961,"d","VB-Offline","Single Hierarchy",160,8,1065
-1.48347416317297,"a","VB-Stream","Single Hierarchy",160,8,1065
-1.14018876787386,"d","VB-Stream","Single Hierarchy",160,8,1065
-0.918946486697416,"a","MCMC","Single Hierarchy",160,8,1065
-1.11653243348894,"d","MCMC","Single Hierarchy",160,8,1065
-0.957634891656524,"a","VB-Offline","Single Hierarchy",160,9,1065
-1.3480305163929,"d","VB-Offline","Single Hierarchy",160,9,1065
-1.48972953133538,"a","VB-Stream","Single Hierarchy",160,9,1065
-1.15101465513245,"d","VB-Stream","Single Hierarchy",160,9,1065
-0.919060393338608,"a","MCMC","Single Hierarchy",160,9,1065
-1.18222999954337,"d","MCMC","Single Hierarchy",160,9,1065
-0.953538913826746,"a","VB-Offline","Single Hierarchy",160,10,1065
-1.31481456617857,"d","VB-Offline","Single Hierarchy",160,10,1065
-1.50700685144061,"a","VB-Stream","Single Hierarchy",160,10,1065
-1.15737634446624,"d","VB-Stream","Single Hierarchy",160,10,1065
-0.918949370185571,"a","MCMC","Single Hierarchy",160,10,1065
-1.18582288905082,"d","MCMC","Single Hierarchy",160,10,1065
-0.957617965838331,"a","VB-Offline","Single Hierarchy",160,11,1065
-1.30185674094434,"d","VB-Offline","Single Hierarchy",160,11,1065
-1.51215433411731,"a","VB-Stream","Single Hierarchy",160,11,1065
-1.16382629978824,"d","VB-Stream","Single Hierarchy",160,11,1065
-0.920451150842387,"a","MCMC","Single Hierarchy",160,11,1065
-1.21012543865511,"d","MCMC","Single Hierarchy",160,11,1065
-0.949924487295189,"a","VB-Offline","Single Hierarchy",160,12,1065
-1.2739956567673,"d","VB-Offline","Single Hierarchy",160,12,1065
-1.52181838472446,"a","VB-Stream","Single Hierarchy",160,12,1065
-1.16817068640472,"d","VB-Stream","Single Hierarchy",160,12,1065
-0.919241330243322,"a","MCMC","Single Hierarchy",160,12,1065
-1.20526129230516,"d","MCMC","Single Hierarchy",160,12,1065
-0.953276522192655,"a","VB-Offline","Single Hierarchy",160,13,1065
-1.14717061600524,"d","VB-Offline","Single Hierarchy",160,13,1065
-1.5330347184697,"a","VB-Stream","Single Hierarchy",160,13,1065
-1.16743494099714,"d","VB-Stream","Single Hierarchy",160,13,1065
-0.924368861462162,"a","MCMC","Single Hierarchy",160,13,1065
-1.04654892060566,"d","MCMC","Single Hierarchy",160,13,1065
-0.959519669268023,"a","VB-Offline","Single Hierarchy",160,14,1065
-1.9409995902585,"d","VB-Offline","Single Hierarchy",160,14,1065
-1.55348329515309,"a","VB-Stream","Single Hierarchy",160,14,1065
-1.22985358757612,"d","VB-Stream","Single Hierarchy",160,14,1065
-0.92343895420075,"a","MCMC","Single Hierarchy",160,14,1065
-2.861311633692,"d","MCMC","Single Hierarchy",160,14,1065
-1.13062130074341,"a","VB-Offline","Single Hierarchy",160,15,1065
-1.27982612647325,"d","VB-Offline","Single Hierarchy",160,15,1065
-1.58952833041781,"a","VB-Stream","Single Hierarchy",160,15,1065
-1.18158312206699,"d","VB-Stream","Single Hierarchy",160,15,1065
-1.03081176804208,"a","MCMC","Single Hierarchy",160,15,1065
-1.31304725990038,"d","MCMC","Single Hierarchy",160,15,1065
-1.84483012078938,"a","VB-Offline","Single Hierarchy",160,16,1065
-3.5868577444239,"d","VB-Offline","Single Hierarchy",160,16,1065
-1.99082427354186,"a","VB-Stream","Single Hierarchy",160,16,1065
-1.48240358826975,"d","VB-Stream","Single Hierarchy",160,16,1065
-1.57841717136511,"a","MCMC","Single Hierarchy",160,16,1065
-10.2581341238512,"d","MCMC","Single Hierarchy",160,16,1065
-1.17179554587343,"a","VB-Offline","Single Hierarchy",160,17,1065
-7.24690241125584,"d","VB-Offline","Single Hierarchy",160,17,1065
-1.61393630293502,"a","VB-Stream","Single Hierarchy",160,17,1065
-2.28385357450608,"d","VB-Stream","Single Hierarchy",160,17,1065
-1.0608197651694,"a","MCMC","Single Hierarchy",160,17,1065
-35.8993476058549,"d","MCMC","Single Hierarchy",160,17,1065
-0.955410280511101,"a","VB-Offline","Single Hierarchy",160,18,1065
-10.9387010630678,"d","VB-Offline","Single Hierarchy",160,18,1065
-1.5487012222636,"a","VB-Stream","Single Hierarchy",160,18,1065
-3.36864711034498,"d","VB-Stream","Single Hierarchy",160,18,1065
-0.92664088806558,"a","MCMC","Single Hierarchy",160,18,1065
-77.2050097958132,"d","MCMC","Single Hierarchy",160,18,1065
-1.18498099504335,"a","VB-Offline","Single Hierarchy",160,19,1065
-14.255890724067,"d","VB-Offline","Single Hierarchy",160,19,1065
-1.62740826588487,"a","VB-Stream","Single Hierarchy",160,19,1065
-4.29657773080705,"d","VB-Stream","Single Hierarchy",160,19,1065
-1.07161291289906,"a","MCMC","Single Hierarchy",160,19,1065
-121.218249909294,"d","MCMC","Single Hierarchy",160,19,1065
-1.28799856676757,"a","VB-Offline","Single Hierarchy",160,20,1065
-12.2765898811266,"d","VB-Offline","Single Hierarchy",160,20,1065
-1.73771037483316,"a","VB-Stream","Single Hierarchy",160,20,1065
-3.7502535029411,"d","VB-Stream","Single Hierarchy",160,20,1065
-1.14466023517257,"a","MCMC","Single Hierarchy",160,20,1065
-94.330968879606,"d","MCMC","Single Hierarchy",160,20,1065
-2.14257249045066,"a","VB-Offline","Single Hierarchy",160,21,1065
-11.8872934654411,"d","VB-Offline","Single Hierarchy",160,21,1065
-1.98106714790915,"a","VB-Stream","Single Hierarchy",160,21,1065
-3.63810980703868,"d","VB-Stream","Single Hierarchy",160,21,1065
-1.85245203504138,"a","MCMC","Single Hierarchy",160,21,1065
-89.1656717638309,"d","MCMC","Single Hierarchy",160,21,1065
-1.44798308183939,"a","VB-Offline","Single Hierarchy",160,22,1065
-11.7092003161377,"d","VB-Offline","Single Hierarchy",160,22,1065
-1.81044366469765,"a","VB-Stream","Single Hierarchy",160,22,1065
-3.58834368583036,"d","VB-Stream","Single Hierarchy",160,22,1065
-1.26412369255439,"a","MCMC","Single Hierarchy",160,22,1065
-86.8093898331672,"d","MCMC","Single Hierarchy",160,22,1065
-0.952099201117852,"a","VB-Offline","Single Hierarchy",160,23,1065
-11.7963379171524,"d","VB-Offline","Single Hierarchy",160,23,1065
-1.57460975734451,"a","VB-Stream","Single Hierarchy",160,23,1065
-3.61336762966667,"d","VB-Stream","Single Hierarchy",160,23,1065
-0.924368214816881,"a","MCMC","Single Hierarchy",160,23,1065
-87.9077365456126,"d","MCMC","Single Hierarchy",160,23,1065
-1.86474138659961,"a","VB-Offline","Single Hierarchy",160,24,1065
-11.1560204148385,"d","VB-Offline","Single Hierarchy",160,24,1065
-1.81335350307277,"a","VB-Stream","Single Hierarchy",160,24,1065
-3.42605612199959,"d","VB-Stream","Single Hierarchy",160,24,1065
-1.63583036124093,"a","MCMC","Single Hierarchy",160,24,1065
-79.6661726855828,"d","MCMC","Single Hierarchy",160,24,1065
-5.60023953218744,"a","VB-Offline","Single Hierarchy",160,25,1065
-9.62799283486613,"d","VB-Offline","Single Hierarchy",160,25,1065
-3.95280803593121,"a","VB-Stream","Single Hierarchy",160,25,1065
-2.97244267603994,"d","VB-Stream","Single Hierarchy",160,25,1065
-7.81728808108662,"a","MCMC","Single Hierarchy",160,25,1065
-60.9665747415804,"d","MCMC","Single Hierarchy",160,25,1065
-4.11861467595515,"a","VB-Offline","Single Hierarchy",160,26,1065
-10.3649378518781,"d","VB-Offline","Single Hierarchy",160,26,1065
-2.73594177217302,"a","VB-Stream","Single Hierarchy",160,26,1065
-3.19127232362794,"d","VB-Stream","Single Hierarchy",160,26,1065
-4.38725872216888,"a","MCMC","Single Hierarchy",160,26,1065
-69.7857394423933,"d","MCMC","Single Hierarchy",160,26,1065
-4.67823336061456,"a","VB-Offline","Single Hierarchy",160,27,1065
-13.8269186536276,"d","VB-Offline","Single Hierarchy",160,27,1065
-3.30857809294016,"a","VB-Stream","Single Hierarchy",160,27,1065
-4.17458956954629,"d","VB-Stream","Single Hierarchy",160,27,1065
-5.36971118262137,"a","MCMC","Single Hierarchy",160,27,1065
-114.966382970734,"d","MCMC","Single Hierarchy",160,27,1065
-4.77721978940145,"a","VB-Offline","Single Hierarchy",160,28,1065
-7.57843821032096,"d","VB-Offline","Single Hierarchy",160,28,1065
-3.06439746023272,"a","VB-Stream","Single Hierarchy",160,28,1065
-2.37341904387574,"d","VB-Stream","Single Hierarchy",160,28,1065
-5.54470857469991,"a","MCMC","Single Hierarchy",160,28,1065
-38.8389094891814,"d","MCMC","Single Hierarchy",160,28,1065
-1.91271836214553,"a","VB-Offline","Single Hierarchy",160,29,1065
-1.36762124518863,"d","VB-Offline","Single Hierarchy",160,29,1065
-1.9234789531828,"a","VB-Stream","Single Hierarchy",160,29,1065
-1.22079052731839,"d","VB-Stream","Single Hierarchy",160,29,1065
-1.64848584182781,"a","MCMC","Single Hierarchy",160,29,1065
-1.68285251475283,"d","MCMC","Single Hierarchy",160,29,1065
-4.19238424605376,"a","VB-Offline","Single Hierarchy",160,30,1065
-4.02037959011793,"d","VB-Offline","Single Hierarchy",160,30,1065
-3.22879064734362,"a","VB-Stream","Single Hierarchy",160,30,1065
-1.58550781959072,"d","VB-Stream","Single Hierarchy",160,30,1065
-4.31223772284708,"a","MCMC","Single Hierarchy",160,30,1065
-10.9835803738198,"d","MCMC","Single Hierarchy",160,30,1065
-1.12304471684323,"a","VB-Offline","Finite Mixture",160,1,1065
-1.29777840213793,"d","VB-Offline","Finite Mixture",160,1,1065
-1.7944385533518,"a","VB-Stream","Finite Mixture",160,1,1065
-1.37573694740778,"d","VB-Stream","Finite Mixture",160,1,1065
-3.05934564052718,"a","MCMC","Finite Mixture",160,1,1065
-1.3318167820977,"d","MCMC","Finite Mixture",160,1,1065
-1.39293559773218,"a","VB-Offline","Finite Mixture",160,2,1065
-1.81406441121813,"d","VB-Offline","Finite Mixture",160,2,1065
-1.7139917832512,"a","VB-Stream","Finite Mixture",160,2,1065
-1.60878413283598,"d","VB-Stream","Finite Mixture",160,2,1065
-2.85068581221796,"a","MCMC","Finite Mixture",160,2,1065
-5.00096182374446,"d","MCMC","Finite Mixture",160,2,1065
-1.79555876436007,"a","VB-Offline","Finite Mixture",160,3,1065
-2.14770928745705,"d","VB-Offline","Finite Mixture",160,3,1065
-2.24936255546106,"a","VB-Stream","Finite Mixture",160,3,1065
-1.77845165532083,"d","VB-Stream","Finite Mixture",160,3,1065
-4.32357194307687,"a","MCMC","Finite Mixture",160,3,1065
-7.21585666248885,"d","MCMC","Finite Mixture",160,3,1065
-2.01114865606798,"a","VB-Offline","Finite Mixture",160,4,1065
-2.41840026482956,"d","VB-Offline","Finite Mixture",160,4,1065
-2.07881659321696,"a","VB-Stream","Finite Mixture",160,4,1065
-1.95153653849747,"d","VB-Stream","Finite Mixture",160,4,1065
-1.55879959463392,"a","MCMC","Finite Mixture",160,4,1065
-1.29194520692759,"d","MCMC","Finite Mixture",160,4,1065
-2.18828938740372,"a","VB-Offline","Finite Mixture",160,5,1065
-2.57183977976759,"d","VB-Offline","Finite Mixture",160,5,1065
-2.11761266133014,"a","VB-Stream","Finite Mixture",160,5,1065
-2.08014605767034,"d","VB-Stream","Finite Mixture",160,5,1065
-0.931886748191054,"a","MCMC","Finite Mixture",160,5,1065
-1.08180577802168,"d","MCMC","Finite Mixture",160,5,1065
-2.40737154192025,"a","VB-Offline","Finite Mixture",160,6,1065
-2.79372128132553,"d","VB-Offline","Finite Mixture",160,6,1065
-2.29959176249084,"a","VB-Stream","Finite Mixture",160,6,1065
-2.18821371586372,"d","VB-Stream","Finite Mixture",160,6,1065
-0.956145593801236,"a","MCMC","Finite Mixture",160,6,1065
-1.07111218601093,"d","MCMC","Finite Mixture",160,6,1065
-2.45140162488816,"a","VB-Offline","Finite Mixture",160,7,1065
-2.9249150897705,"d","VB-Offline","Finite Mixture",160,7,1065
-2.2412967087022,"a","VB-Stream","Finite Mixture",160,7,1065
-2.26237441629173,"d","VB-Stream","Finite Mixture",160,7,1065
-0.925592691713124,"a","MCMC","Finite Mixture",160,7,1065
-1.0859836691675,"d","MCMC","Finite Mixture",160,7,1065
-2.64548831121081,"a","VB-Offline","Finite Mixture",160,8,1065
-2.98102692905362,"d","VB-Offline","Finite Mixture",160,8,1065
-2.36224812434059,"a","VB-Stream","Finite Mixture",160,8,1065
-2.32055721870314,"d","VB-Stream","Finite Mixture",160,8,1065
-0.918948772530887,"a","MCMC","Finite Mixture",160,8,1065
-1.12358826344116,"d","MCMC","Finite Mixture",160,8,1065
-2.65857101594293,"a","VB-Offline","Finite Mixture",160,9,1065
-3.10916227005914,"d","VB-Offline","Finite Mixture",160,9,1065
-2.3364744471659,"a","VB-Stream","Finite Mixture",160,9,1065
-2.36160311968723,"d","VB-Stream","Finite Mixture",160,9,1065
-0.919063902805235,"a","MCMC","Finite Mixture",160,9,1065
-1.19448663101035,"d","MCMC","Finite Mixture",160,9,1065
-2.79871219034158,"a","VB-Offline","Finite Mixture",160,10,1065
-3.20567191910195,"d","VB-Offline","Finite Mixture",160,10,1065
-2.39091940745175,"a","VB-Stream","Finite Mixture",160,10,1065
-2.38666282427545,"d","VB-Stream","Finite Mixture",160,10,1065
-0.918948286266793,"a","MCMC","Finite Mixture",160,10,1065
-1.19827311962951,"d","MCMC","Finite Mixture",160,10,1065
-2.80518534728486,"a","VB-Offline","Finite Mixture",160,11,1065
-3.25790862937799,"d","VB-Offline","Finite Mixture",160,11,1065
-2.38214872527944,"a","VB-Stream","Finite Mixture",160,11,1065
-2.46448413986989,"d","VB-Stream","Finite Mixture",160,11,1065
-0.920424671584851,"a","MCMC","Finite Mixture",160,11,1065
-1.22412439234389,"d","MCMC","Finite Mixture",160,11,1065
-2.84823315723608,"a","VB-Offline","Finite Mixture",160,12,1065
-3.31257844400263,"d","VB-Offline","Finite Mixture",160,12,1065
-2.43779584157921,"a","VB-Stream","Finite Mixture",160,12,1065
-2.45572146134756,"d","VB-Stream","Finite Mixture",160,12,1065
-0.91923126654394,"a","MCMC","Finite Mixture",160,12,1065
-1.21890324962258,"d","MCMC","Finite Mixture",160,12,1065
-2.89852028278572,"a","VB-Offline","Finite Mixture",160,13,1065
-3.32096966765153,"d","VB-Offline","Finite Mixture",160,13,1065
-2.44395632908567,"a","VB-Stream","Finite Mixture",160,13,1065
-2.46763499469003,"d","VB-Stream","Finite Mixture",160,13,1065
-0.92422865133128,"a","MCMC","Finite Mixture",160,13,1065
-1.04972253049796,"d","MCMC","Finite Mixture",160,13,1065
-2.97621227536012,"a","VB-Offline","Finite Mixture",160,14,1065
-3.36031313609762,"d","VB-Offline","Finite Mixture",160,14,1065
-2.46515069884174,"a","VB-Stream","Finite Mixture",160,14,1065
-2.57251874944673,"d","VB-Stream","Finite Mixture",160,14,1065
-0.923329497981727,"a","MCMC","Finite Mixture",160,14,1065
-3.03073518471657,"d","MCMC","Finite Mixture",160,14,1065
-2.94595664270741,"a","VB-Offline","Finite Mixture",160,15,1065
-3.395590784869,"d","VB-Offline","Finite Mixture",160,15,1065
-2.55883974142885,"a","VB-Stream","Finite Mixture",160,15,1065
-2.5274710956007,"d","VB-Stream","Finite Mixture",160,15,1065
-1.02802908045125,"a","MCMC","Finite Mixture",160,15,1065
-1.33609916609909,"d","MCMC","Finite Mixture",160,15,1065
-3.04978317829449,"a","VB-Offline","Finite Mixture",160,16,1065
-3.43992881782036,"d","VB-Offline","Finite Mixture",160,16,1065
-2.84280006145754,"a","VB-Stream","Finite Mixture",160,16,1065
-2.80315908088399,"d","VB-Stream","Finite Mixture",160,16,1065
-1.56169176907709,"a","MCMC","Finite Mixture",160,16,1065
-10.7924362983249,"d","MCMC","Finite Mixture",160,16,1065
-3.00622567410201,"a","VB-Offline","Finite Mixture",160,17,1065
-3.56115818636099,"d","VB-Offline","Finite Mixture",160,17,1065
-2.60292366828138,"a","VB-Stream","Finite Mixture",160,17,1065
-3.06661962115422,"d","VB-Stream","Finite Mixture",160,17,1065
-1.05728189910162,"a","MCMC","Finite Mixture",160,17,1065
-34.2870521238506,"d","MCMC","Finite Mixture",160,17,1065
-3.02202086130947,"a","VB-Offline","Finite Mixture",160,18,1065
-3.86927433786475,"d","VB-Offline","Finite Mixture",160,18,1065
-2.5190522540487,"a","VB-Stream","Finite Mixture",160,18,1065
-3.51802311263426,"d","VB-Stream","Finite Mixture",160,18,1065
-0.926449074296844,"a","MCMC","Finite Mixture",160,18,1065
-70.8442066881539,"d","MCMC","Finite Mixture",160,18,1065
-3.0421462502031,"a","VB-Offline","Finite Mixture",160,19,1065
-3.88238987926327,"d","VB-Offline","Finite Mixture",160,19,1065
-2.62096675481947,"a","VB-Stream","Finite Mixture",160,19,1065
-3.64883028587685,"d","VB-Stream","Finite Mixture",160,19,1065
-1.06780253794149,"a","MCMC","Finite Mixture",160,19,1065
-110.096143076315,"d","MCMC","Finite Mixture",160,19,1065
-3.06576740449299,"a","VB-Offline","Finite Mixture",160,20,1065
-3.95623569291425,"d","VB-Offline","Finite Mixture",160,20,1065
-2.71886660779132,"a","VB-Stream","Finite Mixture",160,20,1065
-3.56474458823671,"d","VB-Stream","Finite Mixture",160,20,1065
-1.13901275953782,"a","MCMC","Finite Mixture",160,20,1065
-86.1055159458984,"d","MCMC","Finite Mixture",160,20,1065
-3.10056529958113,"a","VB-Offline","Finite Mixture",160,21,1065
